Drug ID,Drug name,Target ID,Target name,Score,label
DB00623,Fluphenazine,P11229,CHRM1,0.76443,0
DB00248,Cabergoline,P35348,ADRA1A,0.76372,0
DB00216,Eletriptan,P28335,HTR2C,0.76367,0
DB00915,Amantadine,Q8TCU5,GRIN3A,0.76337,1
DB00622,Nicardipine,P11229,CHRM1,0.7633,1
DB00370,Mirtazapine,P35368,ADRA1B,0.76328,0
DB01236,Sevoflurane,P42261,GRIA1,0.76314,1
DB00908,Quinidine,Q12809,KCNH2,0.76308,1
DB00228,Enflurane,Q12791,KCNMA1,0.76299,1
DB00370,Mirtazapine,P28223,HTR2A,0.76298,1
DB01173,Orphenadrine,Q05586,GRIN1,0.76293,1
DB01184,Domperidone,P28223,HTR2A,0.76292,0
DB00620,Triamcinolone,P10275,AR,0.76289,0
DB00370,Mirtazapine,P23975,SLC6A2,0.76265,0
DB00756,Hexachlorophene,P09622,DLD,0.76242,1
DB00477,Chlorpromazine,P11229,CHRM1,0.76222,0
DB00850,Perphenazine,P20309,CHRM3,0.76197,0
DB00831,Trifluoperazine,P08172,CHRM2,0.76195,0
DB00975,Dipyridamole,O76074,PDE5A,0.76182,1
DB00333,Methadone,P41143,OPRD1,0.76177,1
DB00246,Ziprasidone,P41595,HTR2B,0.76168,0
DB00630,Alendronate,P23469,PTPRE,0.7616,1
DB01029,Irbesartan,P30556,AGTR1,0.76153,1
DB00337,Pimecrolimus,P42345,MTOR,0.76149,1
DB00715,Paroxetine,P08172,CHRM2,0.76142,1
DB00481,Raloxifene,P10275,AR,0.76125,0
DB00659,Acamprosate,Q13255,GRM1,0.76123,1
DB00499,Flutamide,P10275,AR,0.76117,1
DB00444,Teniposide,P11388,TOP2A,0.76089,1
DB00193,Tramadol,P41145,OPRK1,0.76088,1
DB01233,Metoclopramide,P21728,DRD1,0.76059,0
DB01075,Diphenhydramine,P20309,CHRM3,0.76052,0
DB00619,Imatinib,P07949,RET,0.76045,1
DB01254,Dasatinib,P35916,FLT4,0.76044,0
DB00502,Haloperidol,P21728,DRD1,0.7604,1
DB00714,Apomorphine,P30939,HTR1F,0.7602,0
DB00619,Imatinib,P07949,RET,0.76004,1
DB00458,Imipramine,P14416,DRD2,0.75997,0
DB01159,Halothane,O15554,KCNN4,0.7595,1
DB00924,Cyclobenzaprine,P28223,HTR2A,0.75949,1
DB00623,Fluphenazine,P08172,CHRM2,0.75939,0
DB00393,Nimodipine,Q00975,CACNA1B,0.75931,0
DB01242,Clomipramine,P35368,ADRA1B,0.75888,0
DB01174,Phenobarbital,P34903,GABRA3,0.75874,1
DB00204,Dofetilide,Q14524,SCN5A,0.75868,0
DB01162,Terazosin,P07550,ADRB2,0.75846,0
DB00421,Spironolactone,P04150,NR3C1,0.75843,0
DB01151,Desipramine,Q09470,KCNA1,0.75822,0
DB00543,Amoxapine,P30939,HTR1F,0.75803,0
DB00349,Clobazam,P23416,GLRA2,0.75742,0
DB00297,Bupivacaine,Q14524,SCN5A,0.75726,0
DB00247,Methysergide,P14416,DRD2,0.75667,0
DB01268,Sunitinib,P36888,FLT3,0.75655,1
DB00949,Felbamate,Q8TCU5,GRIN3A,0.75628,1
DB01393,Bezafibrate,P37231,PPARG,0.75626,1
DB01159,Halothane,O60391,GRIN3B,0.75625,1
DB00904,Ondansetron,Q13639,HTR4,0.75604,1
DB01100,Pimozide,P35462,DRD3,0.75593,1
DB00370,Mirtazapine,P35462,DRD3,0.75585,0
DB00986,Glycopyrrolate,P11229,CHRM1,0.75564,1
DB00897,Triazolam,P23416,GLRA2,0.75549,0
DB00277,Theophylline,Q08499,PDE4D,0.7553,0
DB00696,Ergotamine,P30939,HTR1F,0.75521,0
DB00997,Doxorubicin,P11388,TOP2A,0.75516,1
DB00571,Propranolol,P28222,HTR1B,0.75492,1
DB01118,Amiodarone,Q12809,KCNH2,0.75472,1
DB00418,Secobarbital,P23416,GLRA2,0.75456,0
DB00850,Perphenazine,P35348,ADRA1A,0.75428,0
DB00690,Flurazepam,P23416,GLRA2,0.75403,0
DB00915,Amantadine,P20309,CHRM3,0.75398,0
DB00201,Caffeine,P27815,PDE4A,0.75366,0
DB00728,Rocuronium,P46098,HTR3A,0.7536,1
DB00211,Midodrine,P07550,ADRB2,0.75347,0
DB00783,Estradiol,P06401,PGR,0.75326,0
DB01406,Danazol,P06401,PGR,0.75316,1
DB00799,Tazarotene,P37231,PPARG,0.75304,0
DB00979,Cyclopentolate,P11229,CHRM1,0.7527,1
DB00800,Fenoldopam,P21728,DRD1,0.75269,1
DB00933,Mesoridazine,P14416,DRD2,0.75246,1
DB06212,Tolvaptan,P30518,AVPR2,0.75234,1
DB00768,Olopatadine,P23297,S100A1,0.75223,1
DB00799,Tazarotene,P28702,RXRB,0.75207,1
DB00734,Risperidone,P41595,HTR2B,0.75205,0
DB00431,Lindane,P23416,GLRA2,0.75178,1
DB01151,Desipramine,P14416,DRD2,0.75169,0
DB00312,Pentobarbital,Q13002,GRIK2,0.75166,1
DB00388,Phenylephrine,P08588,ADRB1,0.75156,0
DB00887,Bumetanide,P00918,CA2,0.75144,0
DB00925,Phenoxybenzamine,P62158,CALM1,0.7514,1
DB00320,Dihydroergotamine,P08908,HTR1A,0.75139,0
DB00477,Chlorpromazine,P18089,ADRA2B,0.75095,0
DB00543,Amoxapine,P23975,SLC6A2,0.75013,1
DB00280,Disopyramide,P08588,ADRB1,0.75005,0
DB00783,Estradiol,P04150,NR3C1,0.74974,0
DB00431,Lindane,P18505,GABRB1,0.74961,1
DB00810,Biperiden,P20309,CHRM3,0.74957,0
DB01030,Topotecan,P11388,TOP2A,0.74916,0
DB00818,Propofol,P47870,GABRB2,0.74911,1
DB01173,Orphenadrine,P20309,CHRM3,0.74905,0
DB00242,Cladribine,Q9NRF9,POLE3,0.74876,1
DB00321,Amitriptyline,Q9NZV8,KCND2,0.74848,1
DB00986,Glycopyrrolate,P08172,CHRM2,0.74848,0
DB00715,Paroxetine,P28223,HTR2A,0.74787,1
DB00321,Amitriptyline,P14416,DRD2,0.74755,0
DB00904,Ondansetron,P35372,OPRM1,0.74749,1
DB00818,Propofol,P35499,SCN4A,0.74741,1
DB00920,Ketotifen,P27815,PDE4A,0.74684,1
DB01100,Pimozide,P21728,DRD1,0.74682,0
DB00988,Dopamine,P21917,DRD4,0.7468,1
DB00457,Prazosin,P08588,ADRB1,0.74626,0
DB00454,Meperidine,P35372,OPRM1,0.74624,0
DB00247,Methysergide,P34969,HTR7,0.74602,1
DB00905,Bimatoprost,P43115,PTGER3,0.74601,1
DB00334,Olanzapine,P46098,HTR3A,0.74586,1
DB01215,Estazolam,P23416,GLRA2,0.74548,0
DB01114,Chlorpheniramine,P31645,SLC6A4,0.74539,1
DB00575,Clonidine,P18825,ADRA2C,0.74537,1
DB01558,Bromazepam,P23416,GLRA2,0.74492,0
DB00458,Imipramine,P08908,HTR1A,0.74466,0
DB01254,Dasatinib,P00533,EGFR,0.74466,0
DB01136,Carvedilol,P35368,ADRA1B,0.74459,0
DB00370,Mirtazapine,P08908,HTR1A,0.74435,0
DB00696,Ergotamine,P08588,ADRB1,0.74424,0
DB00398,Sorafenib,P16234,PDGFRA,0.74422,0
DB01238,Aripiprazole,P25100,ADRA1D,0.74397,0
DB00268,Ropinirole,P34969,HTR7,0.7439,0
DB01088,Iloprost,Q08499,PDE4D,0.74389,1
DB01364,Ephedrine,P22303,ACHE,0.74385,1
DB00656,Trazodone,P28335,HTR2C,0.74362,1
DB01577,Methamphetamine,Q05940,SLC18A2,0.7433,1
DB00450,Droperidol,P35348,ADRA1A,0.74329,1
DB00363,Clozapine,P25021,HRH2,0.74316,0
DB00315,Zolmitriptan,P30939,HTR1F,0.74311,1
DB00333,Methadone,Q8TCU5,GRIN3A,0.74301,1
DB01149,Nefazodone,P14416,DRD2,0.74291,0
DB01161,Chloroprocaine,P46098,HTR3A,0.74223,1
DB00280,Disopyramide,Q09470,KCNA1,0.74204,0
DB01193,Acebutolol,P25100,ADRA1D,0.74197,0
DB00619,Imatinib,P35916,FLT4,0.74195,0
DB00277,Theophylline,O76074,PDE5A,0.74161,1
DB01221,Ketamine,Q8TCU5,GRIN3A,0.74135,1
DB00308,Ibutilide,Q14524,SCN5A,0.74126,0
DB01114,Chlorpheniramine,Q01959,SLC6A3,0.74117,1
DB00734,Risperidone,P21918,DRD5,0.74103,0
DB00242,Cladribine,Q7LG56,RRM2B,0.74096,1
DB00753,Isoflurane,P03886,MT-ND1,0.74074,0
DB00796,Candesartan,P30556,AGTR1,0.74068,1
DB01100,Pimozide,Q12809,KCNH2,0.74051,1
DB01618,Molindone,P08908,HTR1A,0.7405,1
DB00968,Methyldopa,P08913,ADRA2A,0.74031,1
DB00831,Trifluoperazine,P20309,CHRM3,0.7402,0
DB01149,Nefazodone,P25100,ADRA1D,0.74013,0
DB00489,Sotalol,Q12809,KCNH2,0.74009,1
DB00575,Clonidine,P18089,ADRA2B,0.73992,1
DB00368,Norepinephrine,P18825,ADRA2C,0.73965,1
DB00321,Amitriptyline,P08908,HTR1A,0.73951,1
DB01618,Molindone,P08912,CHRM5,0.7395,0
DB01069,Promethazine,P28223,HTR2A,0.73949,1
DB00398,Sorafenib,P07333,CSF1R,0.73936,0
DB00519,Trandolapril,P12821,ACE,0.73897,1
DB01238,Aripiprazole,P46098,HTR3A,0.73884,1
DB00543,Amoxapine,P08588,ADRB1,0.7388,0
DB00925,Phenoxybenzamine,P08588,ADRB1,0.73871,0
DB00809,Tropicamide,P08912,CHRM5,0.7387,0
DB01254,Dasatinib,P06239,LCK,0.73863,1
DB00411,Carbachol,Q15822,CHRNA2,0.73854,1
DB01612,Amyl Nitrite,P16066,NPR1,0.73847,1
DB00388,Phenylephrine,P07550,ADRB2,0.73839,0
DB01242,Clomipramine,P34969,HTR7,0.73839,0
DB01067,Glipizide,P37231,PPARG,0.73831,1
DB00898,Ethanol,P00326,ADH1C,0.73813,1
DB00678,Losartan,P30556,AGTR1,0.73774,1
DB00734,Risperidone,P25021,HRH2,0.73742,0
DB00757,Dolasetron,P46098,HTR3A,0.73741,1
DB00756,Hexachlorophene,P00367,GLUD1,0.73734,1
DB00351,Megestrol,P08235,NR3C2,0.73723,0
DB00210,Adapalene,O75469,NR1I2,0.73709,0
DB00320,Dihydroergotamine,P28222,HTR1B,0.73707,1
DB00476,Duloxetine,Q01959,SLC6A3,0.7369,1
DB00334,Olanzapine,P25100,ADRA1D,0.73677,0
DB00540,Nortriptyline,P08908,HTR1A,0.73676,1
DB00200,Hydroxocobalamin,O60494,CUBN,0.7365,1
DB00231,Temazepam,P30536,TSPO,0.73607,1
DB00988,Dopamine,P35462,DRD3,0.73581,1
DB00193,Tramadol,Q01959,SLC6A3,0.73547,0
DB00351,Megestrol,P10275,AR,0.73547,0
DB00656,Trazodone,P31645,SLC6A4,0.73536,1
DB00476,Duloxetine,P28223,HTR2A,0.73516,0
DB01221,Ketamine,P14416,DRD2,0.73507,1
DB00831,Trifluoperazine,P28223,HTR2A,0.73502,0
DB00898,Ethanol,P07327,ADH1A,0.73494,1
DB00904,Ondansetron,P28223,HTR2A,0.73493,0
DB01218,Halofantrine,Q14524,SCN5A,0.73436,0
DB00630,Alendronate,Q13332,PTPRS,0.7343,1
DB00197,Troglitazone,Q92731,ESR2,0.73428,0
DB00184,Nicotine,P43681,CHRNA4,0.73427,1
DB00540,Nortriptyline,P08913,ADRA2A,0.7342,0
DB00292,Etomidate,P14867,GABRA1,0.73402,1
DB00768,Olopatadine,P04271,S100B,0.73394,1
DB00370,Mirtazapine,P08173,CHRM4,0.73384,0
DB00714,Apomorphine,Q13639,HTR4,0.73359,0
DB00988,Dopamine,P35348,ADRA1A,0.73341,0
DB00904,Ondansetron,P14416,DRD2,0.7334,0
DB06216,Asenapine,P25021,HRH2,0.73314,1
DB01238,Aripiprazole,P41595,HTR2B,0.73281,0
DB00907,Cocaine,P11229,CHRM1,0.7326,1
DB00687,Fludrocortisone,P06401,PGR,0.7325,0
DB01161,Chloroprocaine,Q9Y5Y9,SCN10A,0.73237,1
DB01242,Clomipramine,P08588,ADRB1,0.73212,0
DB00370,Mirtazapine,P08912,CHRM5,0.73188,0
DB01019,Bethanechol,P08172,CHRM2,0.73188,1
DB00333,Methadone,P41145,OPRK1,0.73169,0
DB00295,Morphine,P35372,OPRM1,0.73167,1
DB00721,Procaine,P46098,HTR3A,0.73153,1
DB00210,Adapalene,P48443,RXRG,0.73054,1
DB01233,Metoclopramide,P28223,HTR2A,0.73052,0
DB00904,Ondansetron,P35462,DRD3,0.73048,0
DB00623,Fluphenazine,P35368,ADRA1B,0.73003,0
DB01193,Acebutolol,P35348,ADRA1A,0.73,0
DB01149,Nefazodone,P28223,HTR2A,0.72929,1
DB00367,Levonorgestrel,P04150,NR3C1,0.72916,0
DB00721,Procaine,Q01959,SLC6A3,0.7291,1
DB00182,Amphetamine,P31645,SLC6A4,0.7288,0
DB01041,Thalidomide,P35354,PTGS2,0.72787,1
DB06204,Tapentadol,P46098,HTR3A,0.72757,1
DB00216,Eletriptan,P21918,DRD5,0.7275,0
DB01427,Amrinone,Q07343,PDE4B,0.72735,1
DB00964,Apraclonidine,P25100,ADRA1D,0.72707,0
DB00454,Meperidine,P41143,OPRD1,0.72654,0
DB01151,Desipramine,P21917,DRD4,0.72627,0
DB00371,Meprobamate,P34903,GABRA3,0.72619,1
DB00953,Rizatriptan,P30939,HTR1F,0.72614,1
DB00876,Eprosartan,P12821,ACE,0.72567,0
DB00472,Fluoxetine,P31645,SLC6A4,0.72545,1
DB00842,Oxazepam,P23416,GLRA2,0.72545,0
DB00408,Loxapine,P50406,HTR6,0.7252,0
DB01577,Methamphetamine,P08913,ADRA2A,0.7252,1
DB00408,Loxapine,Q13639,HTR4,0.72517,0
DB00751,Epinastine,P18825,ADRA2C,0.72514,0
DB01064,Isoproterenol,P35348,ADRA1A,0.72469,0
DB00659,Acamprosate,Q8TCU5,GRIN3A,0.72456,1
DB00454,Meperidine,P08172,CHRM2,0.72428,0
DB00449,Dipivefrin,P08588,ADRB1,0.7241,0
DB00404,Alprazolam,P23416,GLRA2,0.72355,0
DB00731,Nateglinide,Q09428,ABCC8,0.72355,1
DB00751,Epinastine,P34969,HTR7,0.72317,1
DB00714,Apomorphine,P25100,ADRA1D,0.72305,0
DB00571,Propranolol,P35348,ADRA1A,0.72295,0
DB00768,Olopatadine,P29034,S100A2,0.72281,1
DB01214,Metipranolol,P08588,ADRB1,0.72277,1
DB00285,Venlafaxine,P08913,ADRA2A,0.72257,0
DB00216,Eletriptan,P28223,HTR2A,0.72215,0
DB01173,Orphenadrine,Q9Y5Y9,SCN10A,0.72213,1
DB06212,Tolvaptan,P37288,AVPR1A,0.72155,1
DB00661,Verapamil,P54284,CACNB3,0.7215,1
DB00999,Hydrochlorothiazide,P55017,SLC12A3,0.72147,1
DB00370,Mirtazapine,P11229,CHRM1,0.72125,0
DB00980,Ramelteon,P48039,MTNR1A,0.7206,1
DB00795,Sulfasalazine,O14920,IKBKB,0.7205,1
DB01184,Domperidone,P08908,HTR1A,0.71976,0
DB00202,Succinylcholine,Q15822,CHRNA2,0.71943,0
DB00800,Fenoldopam,P28335,HTR2C,0.71928,0
DB01142,Doxepin,P34969,HTR7,0.71927,0
DB00421,Spironolactone,P08235,NR3C2,0.71922,1
DB00697,Tizanidine,P41595,HTR2B,0.71881,0
DB00721,Procaine,Q8TCU5,GRIN3A,0.71871,1
DB00288,Amcinonide,P04150,NR3C1,0.71835,1
DB00431,Lindane,P28472,GABRB3,0.71818,0
DB01242,Clomipramine,P08173,CHRM4,0.71816,0
DB00273,Topiramate,P22748,CA4,0.71813,1
DB00459,Acitretin,P37231,PPARG,0.71785,0
DB01110,Miconazole,O15554,KCNN4,0.71776,1
DB00641,Simvastatin,P04150,NR3C1,0.71758,0
DB01023,Felodipine,Q08499,PDE4D,0.7174,0
DB00458,Imipramine,P35368,ADRA1B,0.71737,0
DB00321,Amitriptyline,P21917,DRD4,0.71735,0
DB00308,Ibutilide,Q09428,ABCC8,0.71713,0
DB01132,Pioglitazone,P37231,PPARG,0.71703,1
DB00692,Phentolamine,P07550,ADRB2,0.717,0
DB00630,Alendronate,P14324,FDPS,0.71685,1
DB00363,Clozapine,P41595,HTR2B,0.71669,0
DB00683,Midazolam,P23416,GLRA2,0.71658,0
DB00818,Propofol,Q9Y5Y9,SCN10A,0.71655,0
DB00186,Lorazepam,P23416,GLRA2,0.7162,0
DB00575,Clonidine,P35348,ADRA1A,0.71616,0
DB00472,Fluoxetine,P23975,SLC6A2,0.71602,0
DB01224,Quetiapine,Q13639,HTR4,0.71593,0
DB00247,Methysergide,P41595,HTR2B,0.71567,1
DB00459,Acitretin,P28702,RXRB,0.71567,1
DB00800,Fenoldopam,P18089,ADRA2B,0.71559,1
DB01128,Bicalutamide,P10275,AR,0.71558,1
DB00242,Cladribine,P00491,PNP,0.71533,1
DB01068,Clonazepam,P23416,GLRA2,0.71511,0
DB00906,Tiagabine,P31645,SLC6A4,0.71489,0
DB00490,Buspirone,P08908,HTR1A,0.71484,1
DB00679,Thioridazine,P35462,DRD3,0.7147,0
DB00656,Trazodone,P18089,ADRA2B,0.71427,0
DB01218,Halofantrine,Q12809,KCNH2,0.71417,1
DB00477,Chlorpromazine,P08173,CHRM4,0.71402,0
DB01069,Promethazine,P62158,CALM1,0.71385,1
DB01019,Bethanechol,P20309,CHRM3,0.71383,0
DB00924,Cyclobenzaprine,P20309,CHRM3,0.71374,0
DB00191,Phentermine,P27338,MAOB,0.71361,1
DB00656,Trazodone,P28221,HTR1D,0.71316,0
DB01085,Pilocarpine,P20309,CHRM3,0.71269,1
DB01014,Balsalazide,P37231,PPARG,0.71264,1
DB00906,Tiagabine,Q01959,SLC6A3,0.7126,0
DB00370,Mirtazapine,P18089,ADRA2B,0.71249,0
DB00481,Raloxifene,Q92731,ESR2,0.71237,1
DB00459,Acitretin,P48443,RXRG,0.71231,1
DB00794,Primidone,P22303,ACHE,0.71227,0
DB00185,Cevimeline,P08172,CHRM2,0.71224,0
DB01161,Chloroprocaine,Q15822,CHRNA2,0.71214,0
DB00310,Chlorthalidone,Q13621,SLC12A1,0.71206,1
DB00363,Clozapine,P30939,HTR1F,0.71199,0
DB00371,Meprobamate,P48169,GABRA4,0.71192,1
DB01200,Bromocriptine,P25021,HRH2,0.71152,0
DB00924,Cyclobenzaprine,P08172,CHRM2,0.71141,0
DB00281,Lidocaine,Q99250,SCN2A,0.7109,0
DB00454,Meperidine,P11229,CHRM1,0.7109,0
DB00248,Cabergoline,P25021,HRH2,0.71084,0
DB01064,Isoproterenol,Q92569,PIK3R3,0.71062,1
DB00979,Cyclopentolate,P20309,CHRM3,0.71033,0
DB01400,Neostigmine,P22303,ACHE,0.71024,1
DB00756,Hexachlorophene,P09622,DLD,0.70995,1
DB00904,Ondansetron,P28335,HTR2C,0.70991,0
DB01017,Minocycline,P11388,TOP2A,0.70981,0
DB01110,Miconazole,Q12809,KCNH2,0.70955,1
DB00321,Amitriptyline,P35368,ADRA1B,0.7094,0
DB00999,Hydrochlorothiazide,O43570,CA12,0.70933,1
DB01119,Diazoxide,Q13621,SLC12A1,0.70933,0
DB01173,Orphenadrine,P11229,CHRM1,0.70904,0
DB00177,Valsartan,P12821,ACE,0.70889,0
DB00952,Naratriptan,P30939,HTR1F,0.7088,1
DB00393,Nimodipine,P54284,CACNB3,0.70873,1
DB01247,Isocarboxazid,P27338,MAOB,0.70864,1
DB00839,Tolazamide,P48048,KCNJ1,0.70859,1
DB00590,Doxazosin,Q12809,KCNH2,0.70856,1
DB00983,Formoterol,P07550,ADRB2,0.7081,1
DB00222,Glimepiride,P48048,KCNJ1,0.70791,1
DB01110,Miconazole,Q16558,KCNMB1,0.70787,1
DB01233,Metoclopramide,P18825,ADRA2C,0.70785,0
DB00252,Phenytoin,Q14524,SCN5A,0.70782,1
DB00656,Trazodone,P28222,HTR1B,0.70765,0
DB01173,Orphenadrine,P08172,CHRM2,0.70705,0
DB00543,Amoxapine,P34969,HTR7,0.70695,0
DB00502,Haloperidol,P35462,DRD3,0.70676,1
DB01113,Papaverine,Q07343,PDE4B,0.70653,1
DB01242,Clomipramine,P41595,HTR2B,0.70637,1
DB00490,Buspirone,P14416,DRD2,0.70617,1
DB00695,Furosemide,Q13621,SLC12A1,0.70607,1
DB00998,Frovatriptan,P30939,HTR1F,0.70579,0
DB01017,Minocycline,P15692,VEGFA,0.70555,1
DB00321,Amitriptyline,P08588,ADRB1,0.70535,0
DB00622,Nicardipine,Q13698,CACNA1S,0.70527,0
DB00185,Cevimeline,P11229,CHRM1,0.70513,1
DB00916,Metronidazole,Q14524,SCN5A,0.7048,0
DB01159,Halothane,P42262,GRIA2,0.7048,0
DB01618,Molindone,P21728,DRD1,0.70437,0
DB00476,Duloxetine,P14416,DRD2,0.70414,0
DB00622,Nicardipine,Q12809,KCNH2,0.70411,0
DB00920,Ketotifen,P20309,CHRM3,0.70407,0
DB00898,Ethanol,P34903,GABRA3,0.70403,0
DB01200,Bromocriptine,P08173,CHRM4,0.7036,0
DB00795,Sulfasalazine,P09917,ALOX5,0.70322,1
DB00907,Cocaine,Q99250,SCN2A,0.70319,0
DB00910,Paricalcitol,P04150,NR3C1,0.70313,0
DB00800,Fenoldopam,P21918,DRD5,0.70306,1
DB01233,Metoclopramide,P35368,ADRA1B,0.70294,0
DB04896,Milnacipran,Q01959,SLC6A3,0.70282,0
DB06216,Asenapine,P13945,ADRB3,0.70258,0
DB00768,Olopatadine,P80511,S100A12,0.7025,1
DB01064,Isoproterenol,P27986,PIK3R1,0.70248,1
DB00794,Primidone,P28472,GABRB3,0.7021,0
DB00918,Almotriptan,P30939,HTR1F,0.70194,0
DB01085,Pilocarpine,P08172,CHRM2,0.7017,1
DB00829,Diazepam,P30536,TSPO,0.70164,1
DB01233,Metoclopramide,P18089,ADRA2B,0.70161,0
DB00571,Propranolol,P25100,ADRA1D,0.70158,0
DB00287,Travoprost,P43088,PTGFR,0.70145,1
DB00197,Troglitazone,P10275,AR,0.7013,0
DB00454,Meperidine,Q14957,GRIN2C,0.70121,1
DB00543,Amoxapine,P08912,CHRM5,0.70099,0
DB00248,Cabergoline,P11229,CHRM1,0.70066,0
DB00843,Donepezil,P22303,ACHE,0.70018,1
DB00656,Trazodone,P14416,DRD2,0.70017,0
DB01086,Benzocaine,Q9Y5Y9,SCN10A,0.70002,1
DB00696,Ergotamine,P23975,SLC6A2,0.69979,1
DB01233,Metoclopramide,P08913,ADRA2A,0.69975,0
DB00248,Cabergoline,P08912,CHRM5,0.69943,0
DB00197,Troglitazone,P03372,ESR1,0.6993,0
DB00412,Rosiglitazone,P37231,PPARG,0.6993,1
DB01223,Aminophylline,P30542,ADORA1,0.69918,1
DB00177,Valsartan,P30556,AGTR1,0.69907,1
DB00630,Alendronate,P16066,NPR1,0.69898,0
DB00543,Amoxapine,P08173,CHRM4,0.69881,0
DB00668,Epinephrine,P08913,ADRA2A,0.69874,1
DB00454,Meperidine,P08912,CHRM5,0.69849,0
DB01234,Dexamethasone,Q92731,ESR2,0.69843,0
DB00740,Riluzole,Q14524,SCN5A,0.69819,1
DB00960,Pindolol,P30939,HTR1F,0.69813,0
DB00401,Nisoldipine,O60840,CACNA1F,0.69812,0
DB01238,Aripiprazole,P25021,HRH2,0.69791,0
DB01151,Desipramine,P18089,ADRA2B,0.69778,0
DB00672,Chlorpropamide,Q14654,KCNJ11,0.69774,0
DB00540,Nortriptyline,P08588,ADRB1,0.6974,0
DB00404,Alprazolam,P30536,TSPO,0.69708,1
DB00440,Trimethoprim,P00374,DHFR,0.69692,1
DB06335,Saxagliptin,P27487,DPP4,0.69634,1
DB01110,Miconazole,P08172,CHRM2,0.69607,0
DB00388,Phenylephrine,P08913,ADRA2A,0.69586,0
DB00887,Bumetanide,P55011,SLC12A2,0.69584,1
DB01142,Doxepin,P41595,HTR2B,0.69566,1
DB00454,Meperidine,Q13224,GRIN2B,0.69546,1
DB00408,Loxapine,P25100,ADRA1D,0.69537,0
DB00540,Nortriptyline,P35462,DRD3,0.69531,0
DB00458,Imipramine,P08588,ADRB1,0.69529,0
DB00679,Thioridazine,P18089,ADRA2B,0.69509,0
DB01173,Orphenadrine,O60391,GRIN3B,0.69493,1
DB00280,Disopyramide,P08173,CHRM4,0.69485,0
DB00502,Haloperidol,P35348,ADRA1A,0.69483,0
DB00988,Dopamine,P23975,SLC6A2,0.69448,0
DB00988,Dopamine,P07550,ADRB2,0.69441,0
DB01324,Polythiazide,Q13621,SLC12A1,0.69409,0
DB00381,Amlodipine,Q00975,CACNA1B,0.69389,1
DB00268,Ropinirole,P35348,ADRA1A,0.69387,0
DB00862,Vardenafil,O76074,PDE5A,0.69381,1
DB01221,Ketamine,P21728,DRD1,0.69368,0
DB00692,Phentolamine,P08588,ADRB1,0.6936,0
DB04839,Cyproterone,P04150,NR3C1,0.69347,0
DB01100,Pimozide,P35348,ADRA1A,0.69342,0
DB00834,Mifepristone,P10275,AR,0.6933,0
DB01075,Diphenhydramine,P11229,CHRM1,0.69314,0
DB00782,Propantheline,P08912,CHRM5,0.69311,0
DB00401,Nisoldipine,Q00975,CACNA1B,0.69269,0
DB01184,Domperidone,P35462,DRD3,0.6926,1
DB00418,Secobarbital,P47870,GABRB2,0.69243,0
DB00988,Dopamine,P08913,ADRA2A,0.69239,0
DB01059,Norfloxacin,P11388,TOP2A,0.69218,1
DB00297,Bupivacaine,Q99250,SCN2A,0.69209,0
DB01149,Nefazodone,P28221,HTR1D,0.69206,0
DB00571,Propranolol,P28221,HTR1D,0.69199,0
DB00162,Vitamin A,P09455,RBP1,0.69146,1
DB01195,Flecainide,P35499,SCN4A,0.69087,1
DB00575,Clonidine,P30939,HTR1F,0.6906,0
DB00697,Tizanidine,P28223,HTR2A,0.69047,0
DB00966,Telmisartan,P30556,AGTR1,0.68992,1
DB00382,Tacrine,P22303,ACHE,0.68991,1
DB00999,Hydrochlorothiazide,Q16790,CA9,0.68984,1
DB00315,Zolmitriptan,P18825,ADRA2C,0.68962,0
DB00691,Moexipril,P30556,AGTR1,0.6896,0
DB00661,Verapamil,Q14654,KCNJ11,0.68958,1
DB00408,Loxapine,P08172,CHRM2,0.68957,0
DB00398,Sorafenib,P15056,BRAF,0.68921,1
DB00374,Treprostinil,Q03181,PPARD,0.6891,1
DB00836,Loperamide,P62158,CALM1,0.68893,1
DB00590,Doxazosin,P07550,ADRB2,0.68856,0
DB00690,Flurazepam,P30536,TSPO,0.68843,0
DB01185,Fluoxymesterone,P08235,NR3C2,0.68841,0
DB00477,Chlorpromazine,P08912,CHRM5,0.68797,0
DB00315,Zolmitriptan,P08913,ADRA2A,0.6879,0
DB01119,Diazoxide,P55017,SLC12A3,0.68786,1
DB00285,Venlafaxine,P28223,HTR2A,0.68774,0
DB00979,Cyclopentolate,P08172,CHRM2,0.68771,0
DB00193,Tramadol,P41143,OPRD1,0.68765,1
DB00721,Procaine,Q15822,CHRNA2,0.68705,1
DB00184,Nicotine,P30926,CHRNB4,0.6868,1
DB04845,Ixabepilone,Q13509,TUBB3,0.6867,1
DB01182,Propafenone,Q12809,KCNH2,0.68647,1
DB00623,Fluphenazine,P25100,ADRA1D,0.68628,0
DB00800,Fenoldopam,P34969,HTR7,0.68603,0
DB01023,Felodipine,P08235,NR3C2,0.68581,1
DB01157,Trimetrexate,P00374,DHFR,0.68572,1
DB01189,Desflurane,P39086,GRIK1,0.68547,0
DB00975,Dipyridamole,Q9Y233,PDE10A,0.68541,1
DB00678,Losartan,P12821,ACE,0.68539,0
DB00289,Atomoxetine,Q01959,SLC6A3,0.68497,0
DB00782,Propantheline,P08173,CHRM4,0.68497,0
