Drug ID,Drug name,Target ID,Target name,Score,Label
DB01142,Doxepin,1812,DRD1,0.94204,1
DB06589,Pazopanib,27,ABL2,0.94191,1
DB00408,Loxapine,148,ADRA1A,0.94188,1
DB05294,Vandetanib,238,ALK,0.94188,1
DB00247,Methysergide,1813,DRD2,0.94186,1
DB01624,Zuclopenthixol,151,ADRA2B,0.94184,0
DB06589,Pazopanib,2263,FGFR2,0.94173,1
DB06589,Pazopanib,5979,RET,0.9417,1
DB00875,Flupentixol,1813,DRD2,0.94164,0
DB00938,Salmeterol,154,ADRB2,0.94161,1
DB01100,Pimozide,1815,DRD4,0.94159,1
DB01175,Escitalopram,6531,SLC6A3,0.94154,0
DB00831,Trifluoperazine,3269,HRH1,0.9415,1
DB00315,Zolmitriptan,3358,HTR2C,0.94129,0
DB00862,Vardenafil,50940,PDE11A,0.94128,1
DB00623,Fluphenazine,3355,HTR1F,0.94114,0
DB08865,Crizotinib,7525,YES1,0.94109,0
DB06589,Pazopanib,3932,LCK,0.94093,1
DB00809,Tropicamide,1128,CHRM1,0.94092,1
DB01268,Sunitinib,5159,PDGFRB,0.9409,1
DB00420,Promazine,1812,DRD1,0.94087,1
DB05294,Vandetanib,6789,STK4,0.94079,0
DB06616,Bosutinib,3984,LIMK1,0.94075,0
DB00481,Raloxifene,4988,OPRM1,0.94072,1
DB01254,Dasatinib,7075,TIE1,0.94071,0
DB00409,Remoxipride,3352,HTR1D,0.9407,0
DB00215,Citalopram,3269,HRH1,0.94066,1
DB00935,Oxymetazoline,3357,HTR2B,0.94053,1
DB00850,Perphenazine,1128,CHRM1,0.94047,0
DB01118,Amiodarone,6531,SLC6A3,0.94041,1
DB00216,Eletriptan,3357,HTR2B,0.94027,0
DB01254,Dasatinib,10783,NEK6,0.94027,0
DB00203,Sildenafil,50940,PDE11A,0.94023,1
DB00481,Raloxifene,3362,HTR6,0.94018,1
DB00458,Imipramine,1813,DRD2,0.94012,1
DB05294,Vandetanib,7301,TYRO3,0.94012,1
DB06218,Lacosamide,765,CA6,0.94008,1
DB00623,Fluphenazine,10280,SIGMAR1,0.94004,1
DB00472,Fluoxetine,1814,DRD3,0.94,0
DB01254,Dasatinib,1445,CSK,0.93984,1
DB08877,Ruxolitinib,3791,KDR,0.93983,0
DB00679,Thioridazine,1129,CHRM2,0.93981,1
DB01268,Sunitinib,5606,MAP2K3,0.93969,1
DB00476,Duloxetine,1815,DRD4,0.93966,0
DB01268,Sunitinib,814,CAMK4,0.9396,1
DB01069,Promethazine,1128,CHRM1,0.93953,1
DB00939,Meclofenamic acid,5742,PTGS1,0.93949,1
DB00935,Oxymetazoline,3358,HTR2C,0.93935,1
DB01212,Ceftriaxone,9356,SLC22A6,0.93934,1
DB00611,Butorphanol,4985,OPRD1,0.93925,1
DB00952,Naratriptan,3352,HTR1D,0.93923,1
DB00850,Perphenazine,3352,HTR1D,0.93922,0
DB01268,Sunitinib,27148,STK36,0.93917,0
DB00420,Promazine,1814,DRD3,0.93911,1
DB01268,Sunitinib,285220,EPHA6,0.93904,1
DB06711,Naphazoline,151,ADRA2B,0.93901,1
DB01268,Sunitinib,815,CAMK2A,0.93893,1
DB01176,Cyclizine,3269,HRH1,0.93887,1
DB06589,Pazopanib,2050,EPHB4,0.93887,0
DB08877,Ruxolitinib,2066,ERBB4,0.93887,0
DB00317,Gefitinib,5602,MAPK10,0.93885,1
DB01224,Quetiapine,3358,HTR2C,0.93877,1
DB00376,Trihexyphenidyl,1129,CHRM2,0.93863,1
DB00999,Hydrochlorothiazide,759,CA1,0.93856,1
DB01254,Dasatinib,5159,PDGFRB,0.93847,1
DB00850,Perphenazine,1131,CHRM3,0.93845,1
DB01268,Sunitinib,1024,CDK8,0.93844,0
DB01268,Sunitinib,5594,MAPK1,0.93838,0
DB06616,Bosutinib,5159,PDGFRB,0.93834,1
DB01254,Dasatinib,9748,SLK,0.93832,1
DB01268,Sunitinib,5608,MAP2K6,0.93828,1
DB00257,Clotrimazole,1129,CHRM2,0.93823,1
DB08877,Ruxolitinib,27347,STK39,0.9382,1
DB00619,Imatinib,6714,SRC,0.93815,0
DB00539,Toremifene,151,ADRA2B,0.93814,0
DB08877,Ruxolitinib,50488,MINK1,0.9381,0
DB08877,Ruxolitinib,6195,RPS6KA1,0.93796,1
DB01268,Sunitinib,202374,STK32A,0.93793,0
DB08877,Ruxolitinib,91807,MYLK3,0.93792,0
DB00398,Sorafenib,4145,MATK,0.9379,0
DB00539,Toremifene,1133,CHRM5,0.93785,0
DB00734,Risperidone,1815,DRD4,0.93784,1
DB00696,Ergotamine,3357,HTR2B,0.93783,1
DB08877,Ruxolitinib,51347,TAOK3,0.9378,1
DB00481,Raloxifene,148,ADRA1A,0.93774,0
DB00246,Ziprasidone,1815,DRD4,0.93768,1
DB00458,Imipramine,1131,CHRM3,0.93765,1
DB00530,Erlotinib,2321,FLT1,0.93764,1
DB00353,Methylergometrine,3351,HTR1B,0.93754,0
DB00568,Cinnarizine,1129,CHRM2,0.93754,0
DB00317,Gefitinib,3932,LCK,0.93739,1
DB01268,Sunitinib,2047,EPHB1,0.93739,1
DB00257,Clotrimazole,3350,HTR1A,0.93737,0
DB06616,Bosutinib,4233,MET,0.93735,1
DB06616,Bosutinib,85366,MYLK2,0.9373,0
DB00783,Estradiol,367,AR,0.93723,1
DB05294,Vandetanib,9748,SLK,0.93722,1
DB00862,Vardenafil,8654,PDE5A,0.93719,1
DB04946,Iloperidone,151,ADRA2B,0.93717,1
DB06616,Bosutinib,2185,PTK2B,0.93717,1
DB00285,Venlafaxine,6530,SLC6A2,0.93716,1
DB00633,Dexmedetomidine,152,ADRA2C,0.93712,1
DB00370,Mirtazapine,3351,HTR1B,0.93711,0
DB01186,Pergolide,1812,DRD1,0.93711,1
DB00866,Alprenolol,154,ADRB2,0.93702,1
DB00850,Perphenazine,3356,HTR2A,0.93697,1
DB00317,Gefitinib,2048,EPHB2,0.93672,0
DB06148,Mianserin,6532,SLC6A4,0.93666,1
DB00370,Mirtazapine,6532,SLC6A4,0.93665,0
DB06616,Bosutinib,9252,RPS6KA5,0.93653,0
DB01268,Sunitinib,2045,EPHA7,0.9365,1
DB01267,Paliperidone,148,ADRA1A,0.93647,1
DB00530,Erlotinib,4058,LTK,0.93645,1
DB00398,Sorafenib,2260,FGFR1,0.9364,1
DB00477,Chlorpromazine,6530,SLC6A2,0.93621,1
DB00530,Erlotinib,2066,ERBB4,0.93619,1
DB00878,Chlorhexidine,55244,SLC47A1,0.93615,1
DB08865,Crizotinib,2066,ERBB4,0.93611,0
DB08877,Ruxolitinib,7297,TYK2,0.9361,1
DB00604,Cisapride,152,ADRA2C,0.93609,1
DB01127,Econazole,3350,HTR1A,0.93609,0
DB00370,Mirtazapine,3350,HTR1A,0.93602,1
DB01142,Doxepin,1815,DRD4,0.93599,0
DB01127,Econazole,6532,SLC6A4,0.93589,1
DB01151,Desipramine,6530,SLC6A2,0.93585,1
DB01176,Cyclizine,1133,CHRM5,0.93584,1
DB01191,Dexfenfluramine,3355,HTR1F,0.93583,0
DB05294,Vandetanib,2242,FES,0.93581,0
DB01618,Molindone,3352,HTR1D,0.93573,0
DB00268,Ropinirole,1813,DRD2,0.93566,1
DB01268,Sunitinib,23235,SIK2,0.93555,1
DB08865,Crizotinib,4067,LYN,0.9355,0
DB00502,Haloperidol,3354,HTR1E,0.93536,1
DB01268,Sunitinib,25989,ULK3,0.93536,1
DB04868,Nilotinib,4067,LYN,0.93534,1
DB00530,Erlotinib,1956,EGFR,0.93532,1
DB00844,Nalbuphine,4988,OPRM1,0.93526,1
DB01268,Sunitinib,81788,NUAK2,0.93517,1
DB00523,Alitretinoin,5914,RARA,0.93516,1
DB06616,Bosutinib,11113,CIT,0.93515,1
DB05294,Vandetanib,9175,MAP3K13,0.93509,0
DB08877,Ruxolitinib,5747,PTK2,0.93487,1
DB00477,Chlorpromazine,3362,HTR6,0.93483,1
DB00245,Benzatropine,1129,CHRM2,0.93482,1
DB00540,Nortriptyline,3352,HTR1D,0.9348,0
DB00920,Ketotifen,1128,CHRM1,0.93476,1
DB01325,Quinethazone,762,CA4,0.93473,0
DB05294,Vandetanib,27330,RPS6KA6,0.9346,1
DB01200,Bromocriptine,151,ADRA2B,0.93448,1
DB00523,Alitretinoin,6258,RXRG,0.93445,1
DB01176,Cyclizine,6531,SLC6A3,0.9344,1
DB00420,Promazine,1129,CHRM2,0.93436,1
DB00590,Doxazosin,150,ADRA2A,0.93436,1
DB01268,Sunitinib,11113,CIT,0.93434,1
DB01268,Sunitinib,4915,NTRK2,0.93434,1
DB00611,Butorphanol,4986,OPRK1,0.93428,1
DB01062,Oxybutynin,1128,CHRM1,0.93415,1
DB00317,Gefitinib,2263,FGFR2,0.93414,0
DB01268,Sunitinib,4296,MAP3K11,0.93405,1
DB01127,Econazole,151,ADRA2B,0.93401,1
DB00734,Risperidone,3362,HTR6,0.93399,1
DB01254,Dasatinib,1432,MAPK14,0.93395,1
DB04842,Fluspirilene,148,ADRA1A,0.93392,0
DB06616,Bosutinib,6195,RPS6KA1,0.93388,0
DB01268,Sunitinib,22858,ICK,0.9338,1
DB00540,Nortriptyline,3355,HTR1F,0.93377,0
DB00831,Trifluoperazine,3350,HTR1A,0.93377,1
DB00540,Nortriptyline,1812,DRD1,0.93376,1
DB00317,Gefitinib,2444,FRK,0.93359,1
DB00866,Alprenolol,153,ADRB1,0.93359,1
DB00246,Ziprasidone,151,ADRA2B,0.93352,1
DB00808,Indapamide,762,CA4,0.9335,1
DB08877,Ruxolitinib,1613,DAPK3,0.93349,1
DB01618,Molindone,1815,DRD4,0.9333,1
DB00623,Fluphenazine,151,ADRA2B,0.93327,1
DB01268,Sunitinib,3932,LCK,0.93327,1
DB06216,Asenapine,3355,HTR1F,0.93321,0
DB00370,Mirtazapine,150,ADRA2A,0.93301,1
DB01224,Quetiapine,1814,DRD3,0.93292,1
DB01267,Paliperidone,1815,DRD4,0.93286,1
DB00637,Astemizole,1815,DRD4,0.93285,1
DB06616,Bosutinib,91807,MYLK3,0.93275,0
DB00670,Pirenzepine,1133,CHRM5,0.9326,1
DB08877,Ruxolitinib,9891,NUAK1,0.93259,0
DB00317,Gefitinib,27,ABL2,0.93258,1
DB00409,Remoxipride,152,ADRA2C,0.93256,0
DB08865,Crizotinib,2044,EPHA5,0.9325,0
DB00398,Sorafenib,2045,EPHA7,0.93246,1
DB01224,Quetiapine,150,ADRA2A,0.93234,1
DB00813,Fentanyl,4985,OPRD1,0.93232,1
DB01268,Sunitinib,1859,DYRK1A,0.93232,1
DB00370,Mirtazapine,3356,HTR2A,0.93226,1
DB00850,Perphenazine,1129,CHRM2,0.93223,1
DB01238,Aripiprazole,154,ADRB2,0.9322,1
DB00679,Thioridazine,3352,HTR1D,0.93219,1
DB01127,Econazole,3356,HTR2A,0.93219,1
DB00619,Imatinib,2268,FGR,0.93204,1
DB00476,Duloxetine,6531,SLC6A3,0.932,1
DB00321,Amitriptyline,1133,CHRM5,0.93194,1
DB00398,Sorafenib,4294,MAP3K10,0.93188,0
DB06616,Bosutinib,4752,NEK3,0.93174,0
DB06148,Mianserin,1128,CHRM1,0.93165,1
DB08865,Crizotinib,51086,TNNI3K,0.93165,0
DB00841,Dobutamine,765,CA6,0.93155,1
DB01268,Sunitinib,9262,STK17B,0.93151,1
DB01021,Trichlormethiazide,759,CA1,0.93122,1
DB00934,Maprotiline,1129,CHRM2,0.93116,1
DB08877,Ruxolitinib,25,ABL1,0.93104,1
DB01149,Nefazodone,3356,HTR2A,0.93103,1
DB00835,Brompheniramine,1133,CHRM5,0.931,0
DB01268,Sunitinib,5218,CDK14,0.931,1
DB01194,Brinzolamide,759,CA1,0.93099,1
DB00321,Amitriptyline,152,ADRA2C,0.93091,1
DB01254,Dasatinib,2444,FRK,0.93091,1
DB00933,Mesoridazine,3351,HTR1B,0.93089,0
DB01151,Desipramine,3351,HTR1B,0.93088,1
DB00637,Astemizole,6530,SLC6A2,0.93087,1
DB00623,Fluphenazine,148,ADRA1A,0.93084,0
DB06616,Bosutinib,54861,SNRK,0.93073,0
DB08865,Crizotinib,6793,STK10,0.93072,0
DB00285,Venlafaxine,3350,HTR1A,0.93057,0
DB01239,Chlorprothixene,1814,DRD3,0.93045,1
DB00317,Gefitinib,2260,FGFR1,0.93043,0
DB00530,Erlotinib,4145,MATK,0.93037,0
DB05294,Vandetanib,6885,MAP3K7,0.9303,0
DB06616,Bosutinib,6850,SYK,0.93028,1
DB00933,Mesoridazine,1129,CHRM2,0.93026,1
DB00363,Clozapine,6531,SLC6A3,0.93021,0
DB08877,Ruxolitinib,5871,MAP4K2,0.93018,1
DB00823,Ethynodiol,367,AR,0.93013,1
DB01268,Sunitinib,7075,TIE1,0.9301,1
DB00334,Olanzapine,1131,CHRM3,0.93005,1
DB08865,Crizotinib,6725,SRMS,0.92995,0
DB06616,Bosutinib,9448,MAP4K4,0.92993,1
DB05294,Vandetanib,2049,EPHB3,0.92989,0
DB08865,Crizotinib,7075,TIE1,0.92974,0
DB01268,Sunitinib,780,DDR1,0.92952,1
DB04946,Iloperidone,1815,DRD4,0.92951,1
DB00458,Imipramine,1812,DRD1,0.92943,0
DB00213,Pantoprazole,55244,SLC47A1,0.92936,1
DB06589,Pazopanib,2260,FGFR1,0.92933,1
DB08865,Crizotinib,5602,MAPK10,0.92932,0
DB01254,Dasatinib,50488,MINK1,0.92931,1
DB00573,Fenoprofen,5742,PTGS1,0.92928,1
DB00484,Brimonidine,148,ADRA1A,0.9292,1
DB00317,Gefitinib,4058,LTK,0.92917,1
DB00398,Sorafenib,7075,TIE1,0.92915,1
DB00456,Cefalotin,9356,SLC22A6,0.92913,1
DB00422,Methylphenidate,6532,SLC6A4,0.92909,1
DB06616,Bosutinib,558,AXL,0.92907,1
DB01254,Dasatinib,2042,EPHA3,0.92903,1
DB00458,Imipramine,3356,HTR2A,0.92902,1
DB00285,Venlafaxine,10280,SIGMAR1,0.92888,0
DB00255,Diethylstilbestrol,2908,NR3C1,0.92879,1
DB08865,Crizotinib,3791,KDR,0.9287,0
DB00809,Tropicamide,1129,CHRM2,0.92864,1
DB00246,Ziprasidone,3357,HTR2B,0.92863,1
DB01326,Cefamandole,9356,SLC22A6,0.92863,1
DB08877,Ruxolitinib,10769,PLK2,0.92856,1
DB00353,Methylergometrine,3352,HTR1D,0.92849,0
DB00774,Hydroflumethiazide,759,CA1,0.92846,1
DB06216,Asenapine,1814,DRD3,0.92844,1
DB01075,Diphenhydramine,1131,CHRM3,0.92827,0
DB01268,Sunitinib,22848,AAK1,0.92817,1
DB00998,Frovatriptan,3358,HTR2C,0.92816,0
DB01623,Thiothixene,3358,HTR2C,0.92797,1
DB00831,Trifluoperazine,10280,SIGMAR1,0.92775,1
DB05294,Vandetanib,660,BMX,0.92764,0
DB00317,Gefitinib,1969,EPHA2,0.92755,0
DB00321,Amitriptyline,1131,CHRM3,0.92752,1
DB00831,Trifluoperazine,3356,HTR2A,0.92752,1
DB01142,Doxepin,3352,HTR1D,0.92749,0
DB05294,Vandetanib,10783,NEK6,0.92743,0
DB08865,Crizotinib,5156,PDGFRA,0.92717,0
DB06589,Pazopanib,5159,PDGFRB,0.92704,1
DB00933,Mesoridazine,3350,HTR1A,0.92697,1
DB06218,Lacosamide,760,CA2,0.92695,1
DB00398,Sorafenib,5594,MAPK1,0.92691,1
DB00221,Isoetarine,153,ADRB1,0.92684,0
DB00317,Gefitinib,6789,STK4,0.92684,0
DB01254,Dasatinib,9263,STK17A,0.92683,0
DB00458,Imipramine,3351,HTR1B,0.92677,0
DB00215,Citalopram,3350,HTR1A,0.92672,0
DB00934,Maprotiline,10280,SIGMAR1,0.92671,0
DB08877,Ruxolitinib,5600,MAPK11,0.92647,0
DB00988,Dopamine,3352,HTR1D,0.92646,0
DB00539,Toremifene,1131,CHRM3,0.92644,0
DB01176,Cyclizine,3358,HTR2C,0.9264,1
DB08877,Ruxolitinib,150094,SIK1,0.92631,0
DB00472,Fluoxetine,3352,HTR1D,0.92627,0
DB00458,Imipramine,3357,HTR2B,0.9262,0
DB01114,Chlorphenamine,1131,CHRM3,0.92616,1
DB00246,Ziprasidone,3356,HTR2A,0.92612,1
DB01254,Dasatinib,660,BMX,0.92605,1
DB00543,Amoxapine,6530,SLC6A2,0.92602,1
DB08877,Ruxolitinib,27,ABL2,0.92591,0
DB00398,Sorafenib,6788,STK3,0.92588,0
DB01268,Sunitinib,558,AXL,0.92577,1
DB08877,Ruxolitinib,7010,TEK,0.92576,0
DB01268,Sunitinib,2932,GSK3B,0.92568,0
DB05294,Vandetanib,50488,MINK1,0.92566,1
DB00784,Mefenamic acid,5742,PTGS1,0.92559,1
DB01268,Sunitinib,3702,ITK,0.92556,1
DB06216,Asenapine,3269,HRH1,0.92552,1
DB01151,Desipramine,3358,HTR2C,0.92547,1
DB01624,Zuclopenthixol,3351,HTR1B,0.92547,0
DB06589,Pazopanib,4067,LYN,0.92543,1
DB01431,Allylestrenol,367,AR,0.92531,1
DB01254,Dasatinib,6792,CDKL5,0.92529,0
DB01175,Escitalopram,152,ADRA2C,0.92521,0
DB01186,Pergolide,151,ADRA2B,0.92521,1
DB00455,Loratadine,6531,SLC6A3,0.9251,0
DB08877,Ruxolitinib,4067,LYN,0.9251,0
DB00800,Fenoldopam,3356,HTR2A,0.92507,0
DB00450,Droperidol,10280,SIGMAR1,0.92501,0
DB05294,Vandetanib,1432,MAPK14,0.92498,1
DB04842,Fluspirilene,3356,HTR2A,0.92493,1
DB00420,Promazine,1815,DRD4,0.92491,0
DB00623,Fluphenazine,1128,CHRM1,0.92489,1
DB01186,Pergolide,148,ADRA1A,0.92487,1
DB08877,Ruxolitinib,9175,MAP3K13,0.92486,0
DB06589,Pazopanib,2043,EPHA4,0.92475,0
DB00246,Ziprasidone,3269,HRH1,0.9247,1
DB00656,Trazodone,6531,SLC6A3,0.92464,1
DB00458,Imipramine,1133,CHRM5,0.92463,1
DB00450,Droperidol,151,ADRA2B,0.92453,1
DB00398,Sorafenib,389840,MAP3K15,0.92441,0
DB00508,Triflupromazine,1129,CHRM2,0.92439,0
DB00696,Ergotamine,3351,HTR1B,0.92438,1
DB01142,Doxepin,6532,SLC6A4,0.92433,1
DB00472,Fluoxetine,3357,HTR2B,0.92419,1
DB00841,Dobutamine,759,CA1,0.92419,1
DB01392,Yohimbine,1813,DRD2,0.92417,1
DB06616,Bosutinib,5604,MAP2K1,0.92413,1
DB08877,Ruxolitinib,7075,TIE1,0.92404,0
DB00321,Amitriptyline,1813,DRD2,0.92401,1
DB01118,Amiodarone,3350,HTR1A,0.92388,0
DB00540,Nortriptyline,151,ADRA2B,0.92379,1
DB00398,Sorafenib,2241,FER,0.92377,0
DB08901,Ponatinib,2534,FYN,0.92375,0
DB00315,Zolmitriptan,3356,HTR2A,0.92371,0
DB09000,Cyamemazine,1129,CHRM2,0.9237,1
DB01624,Zuclopenthixol,3352,HTR1D,0.92364,0
DB01267,Paliperidone,1812,DRD1,0.92355,1
DB04946,Iloperidone,1133,CHRM5,0.92351,0
DB01176,Cyclizine,3356,HTR2A,0.92349,1
DB00934,Maprotiline,6530,SLC6A2,0.92346,1
DB01268,Sunitinib,2324,FLT4,0.92344,1
DB00458,Imipramine,1814,DRD3,0.92343,1
DB01392,Yohimbine,3358,HTR2C,0.92331,1
DB00875,Flupentixol,152,ADRA2C,0.92315,0
DB01100,Pimozide,1129,CHRM2,0.92315,1
DB01392,Yohimbine,3357,HTR2B,0.9231,1
DB00457,Prazosin,3356,HTR2A,0.92304,1
DB00472,Fluoxetine,1813,DRD2,0.92299,0
DB00450,Droperidol,1815,DRD4,0.92297,1
DB08865,Crizotinib,640,BLK,0.92297,0
DB01224,Quetiapine,3355,HTR1F,0.92289,1
DB04842,Fluspirilene,3357,HTR2B,0.92271,1
DB00530,Erlotinib,6793,STK10,0.9226,1
DB00472,Fluoxetine,3356,HTR2A,0.92252,1
DB01142,Doxepin,3355,HTR1F,0.92249,0
DB00524,Metolazone,760,CA2,0.92246,1
DB00398,Sorafenib,2048,EPHB2,0.92244,1
DB00398,Sorafenib,2042,EPHA3,0.92233,1
DB00935,Oxymetazoline,3356,HTR2A,0.92233,1
DB00321,Amitriptyline,3350,HTR1A,0.92225,1
DB00317,Gefitinib,7297,TYK2,0.9222,0
DB00317,Gefitinib,8491,MAP4K3,0.92219,0
DB00953,Rizatriptan,3350,HTR1A,0.92217,1
DB01079,Tegaserod,3357,HTR2B,0.92215,1
DB00458,Imipramine,10280,SIGMAR1,0.92214,0
DB00568,Cinnarizine,10280,SIGMAR1,0.92205,1
DB00530,Erlotinib,5894,RAF1,0.92204,0
DB00935,Oxymetazoline,150,ADRA2A,0.92197,1
DB08865,Crizotinib,6788,STK3,0.92189,0
DB08877,Ruxolitinib,10783,NEK6,0.92177,0
DB01254,Dasatinib,4058,LTK,0.92173,0
DB06216,Asenapine,3357,HTR2B,0.92165,0
DB01268,Sunitinib,7010,TEK,0.92159,0
DB08877,Ruxolitinib,54861,SNRK,0.92156,0
DB00246,Ziprasidone,148,ADRA1A,0.92152,1
DB05294,Vandetanib,4233,MET,0.92146,1
DB00450,Droperidol,6531,SLC6A3,0.92144,0
DB01268,Sunitinib,51347,TAOK3,0.92141,1
DB01268,Sunitinib,10746,MAP3K2,0.9214,1
DB01268,Sunitinib,83942,TSSK1B,0.9214,1
DB00248,Cabergoline,1815,DRD4,0.92138,1
DB00540,Nortriptyline,3357,HTR2B,0.92138,1
DB00960,Pindolol,3356,HTR2A,0.92135,1
DB01254,Dasatinib,5600,MAPK11,0.92135,1
DB01608,Propericiazine,152,ADRA2C,0.92126,0
DB08808,Bupranolol,154,ADRB2,0.92117,1
DB01254,Dasatinib,9175,MAP3K13,0.92113,1
DB00998,Frovatriptan,3351,HTR1B,0.92109,1
DB06616,Bosutinib,9891,NUAK1,0.92108,1
DB00434,Cyproheptadine,10280,SIGMAR1,0.92102,0
DB06616,Bosutinib,6196,RPS6KA2,0.92101,1
DB05294,Vandetanib,9344,TAOK2,0.92094,0
DB01268,Sunitinib,4914,NTRK1,0.9208,1
DB01268,Sunitinib,1263,PLK3,0.92076,0
DB00398,Sorafenib,7297,TYK2,0.92065,0
DB00524,Metolazone,759,CA1,0.92065,0
DB06616,Bosutinib,27148,STK36,0.92058,1
DB09000,Cyamemazine,1133,CHRM5,0.92056,1
DB06589,Pazopanib,6793,STK10,0.92052,1
DB01268,Sunitinib,9943,OXSR1,0.92046,1
DB01268,Sunitinib,5597,MAPK6,0.92045,0
DB00476,Duloxetine,1129,CHRM2,0.92042,1
DB06616,Bosutinib,780,DDR1,0.92042,1
DB08865,Crizotinib,2064,ERBB2,0.92039,0
DB01036,Tolterodine,1131,CHRM3,0.92035,1
DB08877,Ruxolitinib,2263,FGFR2,0.92027,0
DB00216,Eletriptan,3356,HTR2A,0.92026,0
DB01268,Sunitinib,51135,IRAK4,0.92021,1
DB01239,Chlorprothixene,1815,DRD4,0.92018,1
DB08877,Ruxolitinib,85366,MYLK2,0.92018,0
DB08877,Ruxolitinib,285220,EPHA6,0.92013,0
DB00831,Trifluoperazine,148,ADRA1A,0.92011,1
DB06288,Amisulpride,3358,HTR2C,0.92009,0
DB06616,Bosutinib,2324,FLT4,0.91999,0
DB05294,Vandetanib,9263,STK17A,0.91994,0
DB01242,Clomipramine,3351,HTR1B,0.91989,0
DB04842,Fluspirilene,151,ADRA2B,0.91989,1
DB01127,Econazole,3358,HTR2C,0.91978,1
DB00530,Erlotinib,1969,EPHA2,0.91976,0
DB08877,Ruxolitinib,389840,MAP3K15,0.91968,1
DB00285,Venlafaxine,152,ADRA2C,0.91965,0
DB06144,Sertindole,153,ADRB1,0.91959,1
DB06616,Bosutinib,150094,SIK1,0.91952,1
DB01186,Pergolide,3352,HTR1D,0.91949,1
DB00419,Miglustat,6476,SI,0.91947,1
DB00398,Sorafenib,5159,PDGFRB,0.91945,1
DB00637,Astemizole,1129,CHRM2,0.91933,1
DB00424,Hyoscyamine,1128,CHRM1,0.91931,1
DB06216,Asenapine,151,ADRA2B,0.91931,1
DB01184,Domperidone,3358,HTR2C,0.91928,1
DB00692,Phentolamine,152,ADRA2C,0.91919,1
DB00696,Ergotamine,150,ADRA2A,0.91919,1
DB00213,Pantoprazole,6582,SLC22A2,0.91901,1
DB00334,Olanzapine,1133,CHRM5,0.919,1
DB08877,Ruxolitinib,10494,STK25,0.919,1
DB00524,Metolazone,762,CA4,0.91898,1
DB00317,Gefitinib,1432,MAPK14,0.9189,1
DB06616,Bosutinib,57551,TAOK1,0.91886,1
DB06616,Bosutinib,7786,MAP3K12,0.91879,1
DB00246,Ziprasidone,1812,DRD1,0.91875,1
DB08877,Ruxolitinib,5156,PDGFRA,0.91859,0
DB08877,Ruxolitinib,10461,MERTK,0.91852,0
DB01100,Pimozide,151,ADRA2B,0.91849,1
DB00317,Gefitinib,2045,EPHA7,0.91828,0
DB00543,Amoxapine,3269,HRH1,0.91828,1
DB00217,Bethanidine,150,ADRA2A,0.91823,0
DB00257,Clotrimazole,3362,HTR6,0.91815,1
DB04868,Nilotinib,7525,YES1,0.91804,1
DB00398,Sorafenib,6789,STK4,0.91803,0
DB08865,Crizotinib,4294,MAP3K10,0.91801,0
DB08877,Ruxolitinib,815,CAMK2A,0.91791,1
DB06616,Bosutinib,5608,MAP2K6,0.91787,1
DB00246,Ziprasidone,3355,HTR1F,0.91782,0
DB00247,Methysergide,3269,HRH1,0.91777,1
DB00514,Dextromethorphan,10280,SIGMAR1,0.91775,1
DB01151,Desipramine,1814,DRD3,0.91772,0
DB08877,Ruxolitinib,640,BLK,0.91764,0
DB05294,Vandetanib,2261,FGFR3,0.91762,1
DB01239,Chlorprothixene,3350,HTR1A,0.91761,0
DB00398,Sorafenib,1969,EPHA2,0.91752,1
DB06616,Bosutinib,817,CAMK2D,0.91741,0
DB00604,Cisapride,1814,DRD3,0.91734,1
DB01186,Pergolide,1815,DRD4,0.91729,1
DB04842,Fluspirilene,1129,CHRM2,0.91727,0
DB08877,Ruxolitinib,1432,MAPK14,0.91726,0
DB00368,Norepinephrine,155,ADRB3,0.91718,1
DB00420,Promazine,1133,CHRM5,0.91707,1
DB00458,Imipramine,150,ADRA2A,0.91698,1
DB00248,Cabergoline,3357,HTR2B,0.91696,1
DB01151,Desipramine,3269,HRH1,0.91687,1
DB00307,Bexarotene,5915,RARB,0.91683,1
DB00935,Oxymetazoline,3352,HTR1D,0.91674,1
DB05294,Vandetanib,5599,MAPK8,0.91661,0
DB00619,Imatinib,2050,EPHB4,0.9166,0
DB08877,Ruxolitinib,79858,NEK11,0.91658,0
DB01118,Amiodarone,10280,SIGMAR1,0.91647,1
DB00255,Diethylstilbestrol,6532,SLC6A4,0.91646,1
DB01268,Sunitinib,8428,STK24,0.9164,1
DB00543,Amoxapine,1814,DRD3,0.91633,1
DB00484,Brimonidine,151,ADRA2B,0.91621,1
DB00398,Sorafenib,4058,LTK,0.91619,0
DB01326,Cefamandole,9376,SLC22A8,0.91617,1
DB01184,Domperidone,3356,HTR2A,0.9161,1
DB00661,Verapamil,775,CACNA1C,0.91609,1
DB00715,Paroxetine,6531,SLC6A3,0.91609,1
DB00656,Trazodone,1812,DRD1,0.91607,1
DB01175,Escitalopram,1133,CHRM5,0.91597,0
DB01239,Chlorprothixene,3357,HTR2B,0.91596,0
DB00363,Clozapine,3362,HTR6,0.91588,1
DB08865,Crizotinib,1969,EPHA2,0.91573,0
DB06616,Bosutinib,55561,CDC42BPG,0.91571,0
DB00215,Citalopram,1131,CHRM3,0.91565,0
DB01254,Dasatinib,6790,AURKA,0.91564,1
DB00530,Erlotinib,2263,FGFR2,0.9156,1
